hhid,zone,state,sector,oop_health_spending,total_income,oop_burden_pct,income_quintile,sector_label,oop_burden,state_name
31026,4,1.0,1,1400,40000,3.5000000000000004,Q3,Urban,3.5000000000000004,Abia
31037,4,1.0,1,3100,90000,3.4444444444444446,Q4,Urban,3.4444444444444446,Abia
31045,4,1.0,1,8000,10000,80.0,Q1 (Poorest),Urban,80.0,Abia
31047,4,1.0,1,0,36000,0.0,Q3,Urban,0.0,Abia
31053,4,1.0,1,20500,40000,51.24999999999999,Q3,Urban,51.24999999999999,Abia
31055,4,1.0,1,32700,15000,100,Q2,Urban,100,Abia
31058,4,1.0,1,33800,144000,23.47222222222222,Q4,Urban,23.47222222222222,Abia
31059,4,1.0,1,14200,300000,4.733333333333333,Q5 (Richest),Urban,4.733333333333333,Abia
31060,4,1.0,1,2050,12000,17.083333333333332,Q2,Urban,17.083333333333332,Abia
31062,4,1.0,1,76950,6000,100,Q1 (Poorest),Urban,100,Abia
31064,4,1.0,1,0,566400,0.0,Q5 (Richest),Urban,0.0,Abia
31067,4,1.0,1,10200,252000,4.0476190476190474,Q5 (Richest),Urban,4.0476190476190474,Abia
31070,4,1.0,1,1600,30000,5.333333333333334,Q3,Urban,5.333333333333334,Abia
31072,4,1.0,1,0,30000,0.0,Q3,Urban,0.0,Abia
31073,4,1.0,1,7200,360000,2.0,Q5 (Richest),Urban,2.0,Abia
31079,4,1.0,1,13000,10000,100,Q1 (Poorest),Urban,100,Abia
31082,4,1.0,1,12400,15000,82.66666666666667,Q2,Urban,82.66666666666667,Abia
31086,4,1.0,1,13500,1000,100,Q1 (Poorest),Urban,100,Abia
31089,4,1.0,1,1200,121000,0.9917355371900827,Q4,Urban,0.9917355371900827,Abia
31099,4,1.0,1,5500,1800000,0.3055555555555556,Q5 (Richest),Urban,0.3055555555555556,Abia
31110,4,1.0,1,58000,100000,57.99999999999999,Q4,Urban,57.99999999999999,Abia
31114,4,1.0,1,16000,240000,6.666666666666667,Q5 (Richest),Urban,6.666666666666667,Abia
31115,4,1.0,1,1700,10000,17.0,Q1 (Poorest),Urban,17.0,Abia
31116,4,1.0,1,11300,10000,100,Q1 (Poorest),Urban,100,Abia
31124,4,1.0,1,1100,122000,0.9016393442622952,Q4,Urban,0.9016393442622952,Abia
31147,4,1.0,2,19200,1500,100,Q1 (Poorest),Rural,100,Abia
31150,4,1.0,2,3100,96000,3.229166666666667,Q4,Rural,3.229166666666667,Abia
31155,4,1.0,2,8750,1000,100,Q1 (Poorest),Rural,100,Abia
31159,4,1.0,2,0,1500,0.0,Q1 (Poorest),Rural,0.0,Abia
31171,4,1.0,1,8400,46000,18.26086956521739,Q3,Urban,18.26086956521739,Abia
31179,4,1.0,1,0,15000,0.0,Q2,Urban,0.0,Abia
31180,4,1.0,1,8200,32000,25.624999999999996,Q3,Urban,25.624999999999996,Abia
31189,4,1.0,1,3500,12000,29.166666666666668,Q2,Urban,29.166666666666668,Abia
31191,4,1.0,1,14500,620000,2.338709677419355,Q5 (Richest),Urban,2.338709677419355,Abia
31197,4,1.0,1,800,3000,26.666666666666668,Q1 (Poorest),Urban,26.666666666666668,Abia
31254,4,1.0,1,1800,100000,1.7999999999999998,Q4,Urban,1.7999999999999998,Abia
31265,4,1.0,2,800,28000,2.857142857142857,Q3,Rural,2.857142857142857,Abia
31270,4,1.0,2,4500,20000,22.5,Q2,Rural,22.5,Abia
31273,4,1.0,2,7000,10000,70.0,Q1 (Poorest),Rural,70.0,Abia
31295,4,1.0,2,1000,15000,6.666666666666667,Q2,Rural,6.666666666666667,Abia
31297,4,1.0,2,0,20000,0.0,Q2,Rural,0.0,Abia
31298,4,1.0,2,200,10000,2.0,Q1 (Poorest),Rural,2.0,Abia
31301,4,1.0,2,1800,40000,4.5,Q3,Rural,4.5,Abia
31313,4,1.0,1,3100,40000,7.75,Q3,Urban,7.75,Abia
31322,4,1.0,1,7400,20000,37.0,Q2,Urban,37.0,Abia
31331,4,1.0,1,500,11500,4.3478260869565215,Q2,Urban,4.3478260869565215,Abia
31338,4,1.0,1,3400,100000,3.4000000000000004,Q4,Urban,3.4000000000000004,Abia
31341,4,1.0,1,1200,55000,2.181818181818182,Q4,Urban,2.181818181818182,Abia
31349,4,1.0,1,11800,15000,78.66666666666666,Q2,Urban,78.66666666666666,Abia
31362,4,1.0,1,6400,7000,91.42857142857143,Q1 (Poorest),Urban,91.42857142857143,Abia
31364,4,1.0,1,1500,90000,1.6666666666666667,Q4,Urban,1.6666666666666667,Abia
31368,4,1.0,1,800,40000,2.0,Q3,Urban,2.0,Abia
31370,4,1.0,1,0,60000,0.0,Q4,Urban,0.0,Abia
31380,4,1.0,1,3700,960000,0.3854166666666667,Q5 (Richest),Urban,0.3854166666666667,Abia
31384,4,1.0,1,1800,120000,1.5,Q4,Urban,1.5,Abia
31387,4,1.0,1,800,10000,8.0,Q1 (Poorest),Urban,8.0,Abia
31390,4,1.0,1,0,10000,0.0,Q1 (Poorest),Urban,0.0,Abia
31391,4,1.0,1,4100,28000,14.642857142857144,Q3,Urban,14.642857142857144,Abia
31392,4,1.0,1,92200,56000,100,Q4,Urban,100,Abia
31403,4,1.0,1,2200,45000,4.888888888888889,Q3,Urban,4.888888888888889,Abia
31404,4,1.0,1,1200,60000,2.0,Q4,Urban,2.0,Abia
31416,4,1.0,1,1500,12000,12.5,Q2,Urban,12.5,Abia
31421,4,1.0,1,2000,20000,10.0,Q2,Urban,10.0,Abia
31427,4,1.0,1,18500,56000,33.035714285714285,Q4,Urban,33.035714285714285,Abia
31430,4,1.0,1,3300,15000,22.0,Q2,Urban,22.0,Abia
31431,4,1.0,1,0,110000,0.0,Q4,Urban,0.0,Abia
31439,4,1.0,1,11600,5000,100,Q1 (Poorest),Urban,100,Abia
31440,4,1.0,1,1850,5000,37.0,Q1 (Poorest),Urban,37.0,Abia
31441,4,1.0,1,0,69000,0.0,Q4,Urban,0.0,Abia
31443,4,1.0,1,0,35000,0.0,Q3,Urban,0.0,Abia
31500,4,1.0,1,2050,350000,0.5857142857142856,Q5 (Richest),Urban,0.5857142857142856,Abia
31502,4,1.0,1,4950,23000,21.521739130434785,Q2,Urban,21.521739130434785,Abia
31504,4,1.0,1,0,25000,0.0,Q2,Urban,0.0,Abia
31505,4,1.0,1,0,20000,0.0,Q2,Urban,0.0,Abia
31508,4,1.0,1,2600,145000,1.7931034482758619,Q4,Urban,1.7931034482758619,Abia
31520,4,1.0,1,800,45000,1.7777777777777777,Q3,Urban,1.7777777777777777,Abia
31523,4,1.0,1,25500,372000,6.854838709677419,Q5 (Richest),Urban,6.854838709677419,Abia
31532,4,1.0,1,2800,360000,0.7777777777777778,Q5 (Richest),Urban,0.7777777777777778,Abia
31533,4,1.0,1,8100,12000,67.5,Q2,Urban,67.5,Abia
31534,4,1.0,1,1200,120000,1.0,Q4,Urban,1.0,Abia
31553,4,1.0,1,1200,680000,0.17647058823529413,Q5 (Richest),Urban,0.17647058823529413,Abia
31555,4,1.0,1,1200,60000,2.0,Q4,Urban,2.0,Abia
31565,4,1.0,1,600,20000,3.0,Q2,Urban,3.0,Abia
31566,4,1.0,1,4000,90000,4.444444444444445,Q4,Urban,4.444444444444445,Abia
31571,4,1.0,1,0,428000,0.0,Q5 (Richest),Urban,0.0,Abia
31580,4,1.0,1,0,115000,0.0,Q4,Urban,0.0,Abia
31581,4,1.0,1,33600,40000,84.0,Q3,Urban,84.0,Abia
31585,4,1.0,1,2000,100000,2.0,Q4,Urban,2.0,Abia
31590,4,1.0,1,1000,145000,0.6896551724137931,Q4,Urban,0.6896551724137931,Abia
31592,4,1.0,1,6000,12000,50.0,Q2,Urban,50.0,Abia
31593,4,1.0,1,9750,25000,39.0,Q2,Urban,39.0,Abia
31603,4,1.0,1,2700,130000,2.076923076923077,Q4,Urban,2.076923076923077,Abia
31605,4,1.0,1,4800,10000,48.0,Q1 (Poorest),Urban,48.0,Abia
31609,4,1.0,1,2300,10000,23.0,Q1 (Poorest),Urban,23.0,Abia
31619,4,1.0,1,300,10000,3.0,Q1 (Poorest),Urban,3.0,Abia
31620,4,1.0,1,1300,15000,8.666666666666668,Q2,Urban,8.666666666666668,Abia
31622,4,1.0,1,300,60000,0.5,Q4,Urban,0.5,Abia
31624,4,1.0,1,51500,65000,79.23076923076923,Q4,Urban,79.23076923076923,Abia
31632,4,1.0,1,37000,195000,18.974358974358974,Q5 (Richest),Urban,18.974358974358974,Abia
31635,4,1.0,1,20500,72000,28.47222222222222,Q4,Urban,28.47222222222222,Abia
31637,4,1.0,1,14900,17000,87.6470588235294,Q2,Urban,87.6470588235294,Abia
31638,4,1.0,1,11100,470000,2.3617021276595747,Q5 (Richest),Urban,2.3617021276595747,Abia
31643,4,1.0,1,5300,200000,2.65,Q5 (Richest),Urban,2.65,Abia
31647,4,1.0,1,0,2000000,0.0,Q5 (Richest),Urban,0.0,Abia
31649,4,1.0,1,0,100000,0.0,Q4,Urban,0.0,Abia
31651,4,1.0,1,1100,90000,1.2222222222222223,Q4,Urban,1.2222222222222223,Abia
31657,4,1.0,1,2200,67000,3.2835820895522385,Q4,Urban,3.2835820895522385,Abia
31658,4,1.0,1,1800,95000,1.8947368421052633,Q4,Urban,1.8947368421052633,Abia
31659,4,1.0,1,400,30000,1.3333333333333335,Q3,Urban,1.3333333333333335,Abia
31660,4,1.0,1,3500,60000,5.833333333333333,Q4,Urban,5.833333333333333,Abia
31662,4,1.0,1,500,10000,5.0,Q1 (Poorest),Urban,5.0,Abia
31664,4,1.0,1,4700,19000,24.736842105263158,Q2,Urban,24.736842105263158,Abia
31671,4,1.0,1,800,10000,8.0,Q1 (Poorest),Urban,8.0,Abia
31672,4,1.0,1,5200,36000,14.444444444444443,Q3,Urban,14.444444444444443,Abia
31674,4,1.0,1,1500,60000,2.5,Q4,Urban,2.5,Abia
31677,4,1.0,1,1000,75000,1.3333333333333335,Q4,Urban,1.3333333333333335,Abia
31693,4,1.0,1,800,5000,16.0,Q1 (Poorest),Urban,16.0,Abia
31750,4,1.0,1,2800,100000,2.8000000000000003,Q4,Urban,2.8000000000000003,Abia
31751,4,1.0,1,1350,25000,5.4,Q2,Urban,5.4,Abia
31752,4,1.0,1,2000,10000,20.0,Q1 (Poorest),Urban,20.0,Abia
31756,4,1.0,1,10300,480000,2.1458333333333335,Q5 (Richest),Urban,2.1458333333333335,Abia
31759,4,1.0,1,5150,180000,2.861111111111111,Q5 (Richest),Urban,2.861111111111111,Abia
31766,4,1.0,1,3800,90000,4.222222222222222,Q4,Urban,4.222222222222222,Abia
31769,4,1.0,1,1200,2000,60.0,Q1 (Poorest),Urban,60.0,Abia
31772,4,1.0,1,6100,16000,38.125,Q2,Urban,38.125,Abia
31778,4,1.0,1,500,30000,1.6666666666666667,Q3,Urban,1.6666666666666667,Abia
31780,4,1.0,1,2500,40000,6.25,Q3,Urban,6.25,Abia
31781,4,1.0,2,1000,30000,3.3333333333333335,Q3,Rural,3.3333333333333335,Abia
31784,4,1.0,2,11800,160000,7.375,Q4,Rural,7.375,Abia
31786,4,1.0,2,500,6000,8.333333333333332,Q1 (Poorest),Rural,8.333333333333332,Abia
31789,4,1.0,2,50000,15000,100,Q2,Rural,100,Abia
31797,4,1.0,1,1200,95000,1.263157894736842,Q4,Urban,1.263157894736842,Abia
31798,4,1.0,1,67350,115000,58.565217391304344,Q4,Urban,58.565217391304344,Abia
31799,4,1.0,1,2000,10000,20.0,Q1 (Poorest),Urban,20.0,Abia
31801,4,1.0,1,800,15000,5.333333333333334,Q2,Urban,5.333333333333334,Abia
31804,4,1.0,1,4800,20000,24.0,Q2,Urban,24.0,Abia
31809,4,1.0,2,5500,6000,91.66666666666666,Q1 (Poorest),Rural,91.66666666666666,Abia
31815,4,1.0,2,1200,90000,1.3333333333333335,Q4,Rural,1.3333333333333335,Abia
31816,4,1.0,2,2500,27000,9.25925925925926,Q3,Rural,9.25925925925926,Abia
31817,4,1.0,2,1500,5000,30.0,Q1 (Poorest),Rural,30.0,Abia
31820,4,1.0,1,1900,360000,0.5277777777777778,Q5 (Richest),Urban,0.5277777777777778,Abia
31821,4,1.0,1,1600,45000,3.5555555555555554,Q3,Urban,3.5555555555555554,Abia
31824,4,1.0,1,29800,144000,20.694444444444443,Q4,Urban,20.694444444444443,Abia
31829,4,1.0,1,900,20000,4.5,Q2,Urban,4.5,Abia
31838,4,1.0,1,10700,12000,89.16666666666667,Q2,Urban,89.16666666666667,Abia
31846,4,1.0,1,6700,30000,22.333333333333332,Q3,Urban,22.333333333333332,Abia
31848,4,1.0,1,6000,20000,30.0,Q2,Urban,30.0,Abia
31858,4,1.0,1,5500,150000,3.6666666666666665,Q4,Urban,3.6666666666666665,Abia
31865,4,1.0,1,1400,200000,0.7000000000000001,Q5 (Richest),Urban,0.7000000000000001,Abia
31869,4,1.0,1,18000,10000,100,Q1 (Poorest),Urban,100,Abia
31870,4,1.0,1,5500,90000,6.111111111111111,Q4,Urban,6.111111111111111,Abia
31876,4,1.0,1,3200,85000,3.7647058823529407,Q4,Urban,3.7647058823529407,Abia
31877,4,1.0,1,2000,20000,10.0,Q2,Urban,10.0,Abia
31878,4,1.0,1,6800,200000,3.4000000000000004,Q5 (Richest),Urban,3.4000000000000004,Abia
31890,4,1.0,1,2800,360000,0.7777777777777778,Q5 (Richest),Urban,0.7777777777777778,Abia
31891,4,1.0,1,0,1400000,0.0,Q5 (Richest),Urban,0.0,Abia
31902,4,1.0,1,39000,28000,100,Q3,Urban,100,Abia
32005,4,16.0,1,23200,40000,57.99999999999999,Q3,Urban,57.99999999999999,Imo
32009,4,16.0,1,2500,20000,12.5,Q2,Urban,12.5,Imo
32012,4,16.0,1,6500,840000,0.7738095238095238,Q5 (Richest),Urban,0.7738095238095238,Imo
32024,4,16.0,1,12900,15000,86.0,Q2,Urban,86.0,Imo
32028,4,16.0,1,6400,2000,100,Q1 (Poorest),Urban,100,Imo
32030,4,16.0,1,7500,5000,100,Q1 (Poorest),Urban,100,Imo
32032,4,16.0,1,61300,10000,100,Q1 (Poorest),Urban,100,Imo
32034,4,16.0,1,91300,66000,100,Q4,Urban,100,Imo
32041,4,16.0,1,23200,10000,100,Q1 (Poorest),Urban,100,Imo
32043,4,16.0,1,10100,4000,100,Q1 (Poorest),Urban,100,Imo
32049,4,16.0,1,2650,222000,1.1936936936936937,Q5 (Richest),Urban,1.1936936936936937,Imo
32050,4,16.0,1,4300,1000,100,Q1 (Poorest),Urban,100,Imo
32056,4,16.0,1,12000,1000,100,Q1 (Poorest),Urban,100,Imo
32061,4,16.0,2,6300,30000,21.0,Q3,Rural,21.0,Imo
32062,4,16.0,2,20400,10000,100,Q1 (Poorest),Rural,100,Imo
32068,4,16.0,2,14200,165000,8.606060606060606,Q4,Rural,8.606060606060606,Imo
32074,4,16.0,1,9100,5000,100,Q1 (Poorest),Urban,100,Imo
32080,4,16.0,1,3000,45000,6.666666666666667,Q3,Urban,6.666666666666667,Imo
32088,4,16.0,1,17200,15000,100,Q2,Urban,100,Imo
32089,4,16.0,1,0,10000,0.0,Q1 (Poorest),Urban,0.0,Imo
32094,4,16.0,1,33800,600000,5.633333333333333,Q5 (Richest),Urban,5.633333333333333,Imo
32106,4,16.0,1,4500,20000,22.5,Q2,Urban,22.5,Imo
32111,4,16.0,1,5000,20000,25.0,Q2,Urban,25.0,Imo
32121,4,16.0,1,41500,21000,100,Q2,Urban,100,Imo
32127,4,16.0,1,12000,600000,2.0,Q5 (Richest),Urban,2.0,Imo
32130,4,16.0,1,32500,20000,100,Q2,Urban,100,Imo
32132,4,16.0,1,62800,20000,100,Q2,Urban,100,Imo
32137,4,16.0,2,15400,5000,100,Q1 (Poorest),Rural,100,Imo
32143,4,16.0,2,18150,222000,8.175675675675675,Q5 (Richest),Rural,8.175675675675675,Imo
32148,4,16.0,2,15500,400000,3.875,Q5 (Richest),Rural,3.875,Imo
32149,4,16.0,2,34800,930000,3.741935483870968,Q5 (Richest),Rural,3.741935483870968,Imo
32153,4,16.0,2,2950,120000,2.458333333333333,Q4,Rural,2.458333333333333,Imo
32155,4,16.0,2,60000,1140000,5.263157894736842,Q5 (Richest),Rural,5.263157894736842,Imo
32162,4,16.0,1,22800,180000,12.666666666666668,Q5 (Richest),Urban,12.666666666666668,Imo
32176,4,16.0,2,6650,2500,100,Q1 (Poorest),Rural,100,Imo
32180,4,16.0,2,24900,3000,100,Q1 (Poorest),Rural,100,Imo
32187,4,16.0,2,3000,5000,60.0,Q1 (Poorest),Rural,60.0,Imo
32188,4,16.0,2,4700,90000,5.222222222222222,Q4,Rural,5.222222222222222,Imo
32192,4,16.0,1,40300,5000,100,Q1 (Poorest),Urban,100,Imo
32196,4,16.0,1,123700,30000,100,Q3,Urban,100,Imo
32198,4,16.0,1,3800,5000,76.0,Q1 (Poorest),Urban,76.0,Imo
32251,4,16.0,1,12000,5000,100,Q1 (Poorest),Urban,100,Imo
32255,4,16.0,1,8200,5000,100,Q1 (Poorest),Urban,100,Imo
32256,4,16.0,1,10650,5000,100,Q1 (Poorest),Urban,100,Imo
32260,4,16.0,1,30450,2500,100,Q1 (Poorest),Urban,100,Imo
32263,4,16.0,1,6300,120000,5.25,Q4,Urban,5.25,Imo
32266,4,16.0,1,10650,2000,100,Q1 (Poorest),Urban,100,Imo
32267,4,16.0,1,6700,2000,100,Q1 (Poorest),Urban,100,Imo
32278,4,16.0,2,12100,600000,2.0166666666666666,Q5 (Richest),Rural,2.0166666666666666,Imo
32280,4,16.0,2,31500,10000,100,Q1 (Poorest),Rural,100,Imo
32287,4,16.0,1,10100,276000,3.6594202898550727,Q5 (Richest),Urban,3.6594202898550727,Imo
32297,4,16.0,1,3850,45000,8.555555555555555,Q3,Urban,8.555555555555555,Imo
32302,4,16.0,1,19650,130000,15.115384615384617,Q4,Urban,15.115384615384617,Imo
32305,4,16.0,1,8400,240000,3.5000000000000004,Q5 (Richest),Urban,3.5000000000000004,Imo
32313,4,16.0,1,1500,60000,2.5,Q4,Urban,2.5,Imo
32314,4,16.0,1,4800,48000,10.0,Q3,Urban,10.0,Imo
32317,4,16.0,1,18550,180000,10.305555555555555,Q5 (Richest),Urban,10.305555555555555,Imo
32318,4,16.0,1,43800,160000,27.375,Q4,Urban,27.375,Imo
32319,4,16.0,1,7350,120000,6.125,Q4,Urban,6.125,Imo
32328,4,16.0,2,8600,20000,43.0,Q2,Rural,43.0,Imo
32337,4,16.0,1,11700,8000,100,Q1 (Poorest),Urban,100,Imo
32339,4,16.0,1,19700,660000,2.984848484848485,Q5 (Richest),Urban,2.984848484848485,Imo
32348,4,16.0,1,4300,450000,0.9555555555555555,Q5 (Richest),Urban,0.9555555555555555,Imo
32360,4,16.0,1,8250,350000,2.357142857142857,Q5 (Richest),Urban,2.357142857142857,Imo
32364,4,16.0,1,1050,156000,0.6730769230769231,Q4,Urban,0.6730769230769231,Imo
32371,4,16.0,2,3600,135000,2.666666666666667,Q4,Rural,2.666666666666667,Imo
32372,4,16.0,2,4950,240000,2.0625,Q5 (Richest),Rural,2.0625,Imo
32373,4,16.0,2,30100,3000,100,Q1 (Poorest),Rural,100,Imo
32374,4,16.0,2,20000,480000,4.166666666666666,Q5 (Richest),Rural,4.166666666666666,Imo
32383,4,16.0,1,12700,255000,4.980392156862745,Q5 (Richest),Urban,4.980392156862745,Imo
32394,4,16.0,1,15600,600000,2.6,Q5 (Richest),Urban,2.6,Imo
32396,4,16.0,1,4600,730000,0.6301369863013699,Q5 (Richest),Urban,0.6301369863013699,Imo
32398,4,16.0,1,11550,60000,19.25,Q4,Urban,19.25,Imo
32399,4,16.0,1,11100,480000,2.3125,Q5 (Richest),Urban,2.3125,Imo
32405,4,16.0,1,16850,180000,9.361111111111112,Q5 (Richest),Urban,9.361111111111112,Imo
32407,4,16.0,1,4900,505000,0.9702970297029703,Q5 (Richest),Urban,0.9702970297029703,Imo
32408,4,16.0,1,3600,120000,3.0,Q4,Urban,3.0,Imo
32420,4,16.0,2,4000,180000,2.2222222222222223,Q5 (Richest),Rural,2.2222222222222223,Imo
32421,4,16.0,2,9650,3000,100,Q1 (Poorest),Rural,100,Imo
32502,4,16.0,1,33050,5000,100,Q1 (Poorest),Urban,100,Imo
32505,4,16.0,1,14050,5000,100,Q1 (Poorest),Urban,100,Imo
32506,4,16.0,1,29650,305000,9.721311475409836,Q5 (Richest),Urban,9.721311475409836,Imo
32518,4,16.0,2,2200,3000,73.33333333333333,Q1 (Poorest),Rural,73.33333333333333,Imo
32525,4,16.0,2,38250,1204000,3.1769102990033224,Q5 (Richest),Rural,3.1769102990033224,Imo
32526,4,16.0,1,3700,240000,1.5416666666666667,Q5 (Richest),Urban,1.5416666666666667,Imo
32527,4,16.0,1,14500,150000,9.666666666666666,Q4,Urban,9.666666666666666,Imo
32528,4,16.0,1,7600,600000,1.2666666666666666,Q5 (Richest),Urban,1.2666666666666666,Imo
32535,4,16.0,1,18950,4000,100,Q1 (Poorest),Urban,100,Imo
32538,4,16.0,1,17700,2000,100,Q1 (Poorest),Urban,100,Imo
32553,4,16.0,1,36600,135000,27.111111111111114,Q4,Urban,27.111111111111114,Imo
32571,4,16.0,2,8800,816000,1.0784313725490196,Q5 (Richest),Rural,1.0784313725490196,Imo
32574,4,16.0,2,9400,36000,26.111111111111114,Q3,Rural,26.111111111111114,Imo
32584,4,16.0,1,18150,120000,15.125,Q4,Urban,15.125,Imo
32585,4,16.0,1,9200,420000,2.1904761904761907,Q5 (Richest),Urban,2.1904761904761907,Imo
32586,4,16.0,1,29800,240000,12.416666666666666,Q5 (Richest),Urban,12.416666666666666,Imo
32588,4,16.0,1,12100,258000,4.689922480620155,Q5 (Richest),Urban,4.689922480620155,Imo
32597,4,16.0,2,900,24000,3.75,Q2,Rural,3.75,Imo
32614,4,16.0,1,17500,6500,100,Q1 (Poorest),Urban,100,Imo
32615,4,16.0,1,1800,8000,22.5,Q1 (Poorest),Urban,22.5,Imo
32629,4,16.0,1,20150,240000,8.395833333333332,Q5 (Richest),Urban,8.395833333333332,Imo
32630,4,16.0,1,38600,912000,4.232456140350878,Q5 (Richest),Urban,4.232456140350878,Imo
32641,4,16.0,1,8150,120000,6.791666666666667,Q4,Urban,6.791666666666667,Imo
32643,4,16.0,1,47800,408000,11.715686274509803,Q5 (Richest),Urban,11.715686274509803,Imo
32650,4,16.0,1,6900,50000,13.8,Q3,Urban,13.8,Imo
32652,4,16.0,1,11200,400000,2.8000000000000003,Q5 (Richest),Urban,2.8000000000000003,Imo
32654,4,16.0,1,13950,900000,1.55,Q5 (Richest),Urban,1.55,Imo
32655,4,16.0,1,49670,790000,6.2873417721518985,Q5 (Richest),Urban,6.2873417721518985,Imo
32667,4,16.0,1,4600,650000,0.7076923076923077,Q5 (Richest),Urban,0.7076923076923077,Imo
32669,4,16.0,1,1950,180000,1.0833333333333335,Q5 (Richest),Urban,1.0833333333333335,Imo
32683,4,16.0,1,6100,3000,100,Q1 (Poorest),Urban,100,Imo
32686,4,16.0,1,9550,2000,100,Q1 (Poorest),Urban,100,Imo
32688,4,16.0,1,14170,2000,100,Q1 (Poorest),Urban,100,Imo
32751,4,16.0,1,8800,640000,1.375,Q5 (Richest),Urban,1.375,Imo
32767,4,16.0,2,4100,5000,82.0,Q1 (Poorest),Rural,82.0,Imo
32772,4,16.0,2,33650,120000,28.041666666666664,Q4,Rural,28.041666666666664,Imo
32780,4,16.0,1,18000,4000,100,Q1 (Poorest),Urban,100,Imo
32781,4,16.0,1,2650,90000,2.944444444444444,Q4,Urban,2.944444444444444,Imo
32786,4,16.0,1,1750,6500,26.923076923076923,Q1 (Poorest),Urban,26.923076923076923,Imo
32788,4,16.0,2,26500,300000,8.833333333333334,Q5 (Richest),Rural,8.833333333333334,Imo
32792,4,16.0,2,2850,4500,63.33333333333333,Q1 (Poorest),Rural,63.33333333333333,Imo
32804,4,16.0,2,17050,131000,13.01526717557252,Q4,Rural,13.01526717557252,Imo
32810,4,16.0,1,16150,211000,7.654028436018957,Q5 (Richest),Urban,7.654028436018957,Imo
32812,4,16.0,1,14000,384000,3.6458333333333335,Q5 (Richest),Urban,3.6458333333333335,Imo
32813,4,16.0,1,17950,10000,100,Q1 (Poorest),Urban,100,Imo
32836,4,16.0,1,25750,5000,100,Q1 (Poorest),Urban,100,Imo
32841,4,16.0,1,25300,124000,20.403225806451612,Q4,Urban,20.403225806451612,Imo
32848,4,16.0,1,1900,12000,15.833333333333332,Q2,Urban,15.833333333333332,Imo
32849,4,16.0,1,1850,9000,20.555555555555554,Q1 (Poorest),Urban,20.555555555555554,Imo
32860,4,16.0,1,19100,642000,2.9750778816199377,Q5 (Richest),Urban,2.9750778816199377,Imo
32861,4,16.0,1,11050,240000,4.604166666666667,Q5 (Richest),Urban,4.604166666666667,Imo
32872,4,16.0,2,11950,6000,100,Q1 (Poorest),Rural,100,Imo
32876,4,16.0,2,7750,60000,12.916666666666668,Q4,Rural,12.916666666666668,Imo
32877,4,16.0,2,9000,390000,2.307692307692308,Q5 (Richest),Rural,2.307692307692308,Imo
32887,4,16.0,2,35450,60000,59.08333333333333,Q4,Rural,59.08333333333333,Imo
32899,4,16.0,1,33250,475000,7.000000000000001,Q5 (Richest),Urban,7.000000000000001,Imo
32906,4,16.0,1,10200,400000,2.55,Q5 (Richest),Urban,2.55,Imo
32911,4,16.0,2,35350,240000,14.729166666666666,Q5 (Richest),Rural,14.729166666666666,Imo
32916,4,16.0,2,2050,4500,45.55555555555556,Q1 (Poorest),Rural,45.55555555555556,Imo
32918,4,16.0,2,600,18000,3.3333333333333335,Q2,Rural,3.3333333333333335,Imo
32925,4,16.0,1,26800,300000,8.933333333333334,Q5 (Richest),Urban,8.933333333333334,Imo
32936,4,16.0,1,14100,180000,7.833333333333334,Q5 (Richest),Urban,7.833333333333334,Imo
33002,5,32.0,1,0,100000,0.0,Q4,Urban,0.0,Rivers
33007,5,32.0,1,7000,2856000,0.24509803921568626,Q5 (Richest),Urban,0.24509803921568626,Rivers
33014,5,32.0,1,14300,2160000,0.662037037037037,Q5 (Richest),Urban,0.662037037037037,Rivers
33017,5,32.0,1,0,96000,0.0,Q4,Urban,0.0,Rivers
33020,5,32.0,1,1100,1100000,0.1,Q5 (Richest),Urban,0.1,Rivers
33021,5,32.0,1,13800,840000,1.6428571428571428,Q5 (Richest),Urban,1.6428571428571428,Rivers
33023,5,32.0,1,300,2040000,0.014705882352941175,Q5 (Richest),Urban,0.014705882352941175,Rivers
33025,5,32.0,1,19400,130000,14.923076923076922,Q4,Urban,14.923076923076922,Rivers
33028,5,32.0,1,0,180000,0.0,Q5 (Richest),Urban,0.0,Rivers
33036,5,32.0,2,0,300000,0.0,Q5 (Richest),Rural,0.0,Rivers
33040,5,32.0,2,4500,85000,5.294117647058823,Q4,Rural,5.294117647058823,Rivers
33041,5,32.0,1,6000,200000,3.0,Q5 (Richest),Urban,3.0,Rivers
33051,5,32.0,1,82300,800000,10.2875,Q5 (Richest),Urban,10.2875,Rivers
33054,5,32.0,1,15100,252000,5.992063492063492,Q5 (Richest),Urban,5.992063492063492,Rivers
33060,5,32.0,1,3000,60000,5.0,Q4,Urban,5.0,Rivers
33088,5,32.0,1,6200,1040000,0.5961538461538461,Q5 (Richest),Urban,0.5961538461538461,Rivers
33107,5,32.0,1,49500,1750000,2.8285714285714287,Q5 (Richest),Urban,2.8285714285714287,Rivers
33113,5,32.0,1,1600,40000,4.0,Q3,Urban,4.0,Rivers
33117,5,32.0,1,0,180000,0.0,Q5 (Richest),Urban,0.0,Rivers
33121,5,32.0,1,601200,920000,65.34782608695652,Q5 (Richest),Urban,65.34782608695652,Rivers
33129,5,32.0,1,11800,450000,2.6222222222222222,Q5 (Richest),Urban,2.6222222222222222,Rivers
